,INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,PLONGIT,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_TEMPH,C_TEMPL,C_RH,C_RHL,C_RHH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_TEMPL,F_TEMPH,F_RH,F_RHL,F_RHH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,SUPPNUM,UNIT_TYPE,ST_INC,ST_UNIT,INC_ID,MAX_AREA_INC,FSCLASS,FSCLASS_INC,AREA_Log,npl,SUPPRESSION_BI,SUPP_DECREASE,SUPP_MIX,DURATION,IMT_RANK
3498,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,23-Sep-12,267,1800,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Chris Ourada,2,Type 2 Team,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,25-Sep-12,NA,MILES,NA,19-Sep-12,NA,6,0,0,N,N,N,N,36,WNW,100,63,63,60,20,20,52,SE,98,41,36,198,32,33,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,3,FS,0,0,47,C
3499,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,24-Sep-12,268,1500,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Chris Ourada,2,Type 2 Team,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,25-Sep-12,NA,MILES,NA,19-Sep-12,NA,6,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,52,E NE,103,42,37,198,32,33,2,Medium,High,4,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,3,FS,0,0,47,C
3500,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,25-Sep-12,269,1816,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin/Filardo(t),5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,94,P,25-Sep-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,3,FS,0,0,47,E
3501,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,27-Sep-12,271,1741,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin/Filardo(t),5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,94,P,25-Sep-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,5,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,3,FS,0,0,47,E
3502,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,29-Sep-12,273,1340,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin/Filardo(t),5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,15-Oct-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,3,FS,0,0,47,E
3503,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,4-Oct-12,278,1652,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin,5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,15-Oct-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,2,FS,0,0,47,E
3504,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,11-Oct-12,285,1537,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin,5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,30-Oct-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,2,FS,0,0,47,E
3505,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,18-Oct-12,292,1150,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,U,3373,ACRES,WF,FS,Gerdin,5,Type 4 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,96,P,30-Oct-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,1,FS,0,0,47,E
3506,2012_WY-TDX-000002_HORSETHIEF CANYON,NA,NA,NA,NA,2012,WY-TDX-000002,WY,25-Oct-12,299,925,HORSETHIEF CANYON,2012,8-Sep-12,252,8-Sep-12,252,F,3373,ACRES,WF,FS,betsinger,6,Type 5 IC,H,Human,Teton,43.399444,110.757778,-110.757778,NA,WY,TDX,WYTDX,EB,County & Local,WY,C&L,WY,TDX,100,P,30-Oct-12,NA,MILES,NA,19-Sep-12,NA,6,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,1,County & Local,WY,WY,565,3373,F,F,6.552507887,1,FS,0,0,47,F
3507,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,10-Aug-12,223,1630,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,I,142,ACRES,WF,MM,Anacker,5,Type 4 IC,NA,NA,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,278,SE,103,64,64,76,26,26,64,W,166,53,48,102,14,15,10,Medium,High,NA,NA,4,Federal,WY,WY,566,46659,D,G,4.96284463,3,NFS,0,2,76,E
3508,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,13-Aug-12,226,1900,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,450,ACRES,WF,MM,Anacker,5,Type 4 IC,NA,NA,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,Y,N,77,NW,110,66,66,57,18,18,116,W,186,56,51,35,8,9,10,Medium,High,NA,NA,4,Federal,WY,WY,566,46659,E,G,4.96284463,4,NFS,0,2,76,E
3509,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,14-Aug-12,227,1800,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,888,ACRES,WF,MM,Anacker,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,167,SW,100,63,63,6,6,6,97,NW,153,50,45,120,18,19,10,Medium,High,2,NA,4,Federal,WY,WY,566,46659,E,G,4.96284463,4,NFS,0,2,76,E
3510,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,15-Aug-12,228,1740,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,1342,ACRES,WF,MM,Anacker,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,0,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,19,East,159,52,47,160,24,25,10,Medium,High,1,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,E
3511,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,16-Aug-12,229,1750,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,1342,ACRES,WF,MM,Anacker,4,Type 3 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,0,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,1,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,D
3512,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,17-Aug-12,230,1823,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,2499,ACRES,WF,MM,Anacker,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,0,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,2,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,E
3513,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,23-Aug-12,236,1730,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,2750,ACRES,WF,MM,Dearstyne,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,NA,NA,N,N,N,N,55,SW,70,53,53,38,12,12,205,W,153,50,45,50,10,11,10,High,High,3,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,E
3514,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,24-Aug-12,237,1700,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,3600,ACRES,WF,MM,Dearstyne,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,NA,NA,N,N,N,N,200,NE,81,57,57,62,21,21,170,SW,153,50,45,3,3,3,10,High,High,NA,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,E
3515,2012_WY-WRA-490_ALPINE LAKE,NA,NA,1,NA,2012,WY-WRA-490,WY,24-Aug-12,237,1715,ALPINE LAKE,2012,9-Aug-12,222,9-Aug-12,222,U,3600,ACRES,WF,MM,Dearstyne,5,Type 4 IC,L,Lightning,Fremont,43.066667,109.451111,-109.451111,NA,WY,WRA,WYWRA,RM,Federal,USDI,BIA,WY,WRA,160000,M,NA,NA,CHAINS,NA,NA,NA,0,NA,NA,N,N,N,N,200,NE,81,57,57,62,21,21,170,SW,153,50,45,3,3,3,10,High,High,2,NA,4,Federal,WY,WY,566,46659,F,G,4.96284463,4,NFS,0,2,76,E
