"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_TEMPH","C_TEMPL","C_RH","C_RHL","C_RHH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_TEMPL","F_TEMPH","F_RH","F_RHL","F_RHH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY","UNIT_TYPE","ST_INC","ST_UNIT","FSCLASS","MAX_AREA_INC","FSCLASS_INC","AREA_Log","SUPPRESSION_BI","SUPP_DECREASE","SUPP_MIX","IMT_NUM"
"2741","2012_ID-SCF-12190_MUSTANG COMPLEX","MUSTANG COMPLEX","1",1,NA,2012,"ID-SCF-12190","ID","15-Sep-12",259,1800,"MUSTANG COMPLEX",2012,"30-Jul-12",212,"30-Jul-12",212,"U",319037,"ACRES","WF","PZ","Tony Sciacca","1","Type 1 Team","L","Lightning","Lemhi",45.424722,114.59,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",18,"P","30-Sep-12",NA,"MILES",NA,NA,NA,4,1,0,"Y","N","N","N",127,"NW",113,68,68,10,7,7,110,"N",166,53,48,102,14,15,"10","High","Extreme",1,NA,"Federal","ID","ID","G",341488,"G",4.87519732320115,"NFS","0","2",1
"2742","2012_MT-GNF-000144_MILLIE",NA,NA,NA,NA,2012,"MT-GNF-000144","MT","15-Sep-12",259,1800,"MILLIE",2012,"28-Aug-12",241,"28-Aug-12",241,"U",10285,"ACRES","WF","FS","Brickell","3","Type 3 Team","L","Lightning","GALLATIN",45.400556,111.103333,NA,"MT","GNF","MTGNF","NR","Federal","USDA","FS","MT","GNF",75,"P","1-Nov-12",NA,"CHAINS",NA,NA,NA,2,NA,0,"N","N","N","N",13,"WNW",118,71,71,137,71,71,269,"N to NW",120,45,40,120,18,19,"10","High","Extreme",4,NA,"Federal","MT","MT","G",10515,"G",9.21044036697652,"FS","0","2",3
"2743","2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT","15-Sep-12",259,1815,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"U",4325,"ACRES","WF","FS","Greg Archie","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",95,"P","16-Sep-12",0,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",278,"5-Mar",110,66,66,10,7,7,26,"NW",118,44,45,145,21,30,"2","Low","Extreme",6,1,"State","MT","MT","F",4325,"F",5.30330490805908,"FS","0","0",4
"2744","2012_MT-FNF-000017_CONDON MOUNTAIN",NA,NA,NA,NA,2012,"MT-FNF-000017","MT","16-Sep-12",260,1730,"CONDON MOUNTAIN",2012,"28-Jul-12",210,"28-Jul-12",210,"U",2129,"ACRES","WF","FS","Jim Reuter","3","Type 3 Team","L","Lightning","Lake & Missoula",47.600833,113.667778,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",50,"P","31-Oct-12",NA,"CHAINS",NA,"31-Oct-12",NA,0,0,0,"N","Y","N","Y",62,"E",106,65,65,62,21,21,115,"East",190,56,56,149,22,28,"10","High","Extreme",NA,NA,"Federal","MT","MT","F",5500,"G",2.77258872223978,"FS","0","0",3
"2745","2012_MT-LNF-001236_WEDGE CREEK",NA,NA,1,NA,2012,"MT-LNF-001236","MT","16-Sep-12",260,1730,"WEDGE CREEK",2012,"8-Aug-12",221,"8-Aug-12",221,"U",1576,"ACRES","WF","PZ","P.Shelmerdine/B.Jones (T)","4","Type 3 IC","L","Lightning","Powell",47.211111,113.111667,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",0,"P","31-Oct-12",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",73,"ESE",79,56,56,60,20,20,26,"West",155,50,56,101,78,14,"10","Medium","Extreme",NA,NA,"Federal","MT","MT","F",2003,"F",6.49223983502047,"NFS","0","0",4
"2746","2012_WY-BTF-000028_NORTH BUFFALO",NA,NA,1,NA,2012,"WY-BTF-000028","WY","16-Sep-12",260,900,"NORTH BUFFALO",2012,"24-Aug-12",237,"24-Aug-12",237,"U",24083,"ACRES","WF","CC","Ramirez/Zichovich(t)","5","Type 4 IC","H","Human","Teton",43.925556,110.211111,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",10,"P","20-Oct-12",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","High","High",NA,NA,"Federal","WY","WY","G",29950,"G",6.21660610108486,"NFS","0","0",5
"2747","2012_ID-CWF-000625_ISABELLA COMPLEX","ISABELLA COMPLEX","1",1,NA,2012,"ID-CWF-000625","ID","16-Sep-12",260,1250,"ISABELLA COMPLEX",2012,"9-Sep-12",253,"9-Sep-12",253,"U",314,"ACRES","WF","PZ","Mike Lubke","4","Type 3 IC","L","Lightning","Clearwater",46.901389,115.567222,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P","25-Nov-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","E",2172,"F",4.61512051684126,"NFS","0","2",4
"2748","2012_MT-BRF-005563_SAWTOOTH",NA,NA,NA,NA,2012,"MT-BRF-005563","MT","16-Sep-12",260,1520,"SAWTOOTH",2012,"30-Aug-12",243,"30-Aug-12",243,"U",4869,"ACRES","WF","FS","Greg Poncin","1","Type 1 Team","L","Lightning","Ravalli",46.228333,114.307778,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",30,"P",NA,NA,"MILES",NA,NA,NA,5,1,0,"N","N","Y","N",220,"terrain in",104,69,64,72,24,33,216,"terrain in",183,55,55,157,23,34,"10","High","Extreme",2,NA,"Federal","MT","MT","F",6300,"G",5.73979291217923,"FS","1","0",1
"2749","2012_ID-CWF-000631_SKULL",NA,NA,1,NA,2012,"ID-CWF-000631","ID","16-Sep-12",260,1541,"SKULL",2012,"9-Sep-12",253,"9-Sep-12",253,"U",653,"ACRES","WF","PZ","Mike Lubke","4","Type 3 IC","L","Lightning","Clearwater",46.853056,115.445278,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P","25-Nov-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","E",921,"E",5.6021188208797,"NFS","0","2",4
"2750","2012_ID-BOF-000628_TRINITY RIDGE",NA,NA,NA,NA,2012,"ID-BOF-000628","ID","16-Sep-12",260,1600,"TRINITY RIDGE",2012,"3-Aug-12",216,"3-Aug-12",216,"U",146832,"ACRES","WF","FS","MATT ZIEGLER","3","Type 3 Team","H","Human","Elmore",43.711944,115.368889,2,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",70,"P","1-Oct-12",0,"MILES","31-Oct-12","17-Sep-12",NA,14,NA,0,"N","N","Y","N",30,"NW",123,73,73,3,3,3,330,"NORTH",228,62,57,35,8,9,"10","Medium","High",7,NA,"Federal","ID","ID","G",146832,"G",5.70711026474888,"FS","0","0",3
"2751","2012_ID-CWF-545_POWELL SBW COMPLEX","POWELL SBW COMPLEX","1",1,NA,2012,"ID-CWF-545","ID","16-Sep-12",260,1640,"POWELL SBW COMPLEX",2012,"20-Jul-12",202,"20-Jul-12",202,"U",47072,"ACRES","WF","PZ","Rod Weeks","3","Type 3 Team","L","Lightning","Idaho",46.376389,114.9425,2,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,"13-Sep-12",NA,2,NA,0,"N","N","N","N",278,"SW",118,71,71,71,24,24,259,"SW",228,62,57,76,12,13,"10","Medium","High",6,NA,"Federal","ID","ID","G",67611,"G",10.3040071182513,"NFS","0","0",3
"2752","2012_ID-NPF-00531_MCGUIRE COMPLEX","MCGUIRE COMPLEX","1",NA,NA,2012,"ID-NPF-00531","ID","16-Sep-12",260,1700,"MCGUIRE COMPLEX",2012,"27-Aug-12",240,"27-Aug-12",240,"U",32260,"ACRES","WF","FS","Carlton Joseph","1","Type 1 Team","L","Lightning","Idaho",45.597222,115.563889,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",2,"P","31-Oct-12",NA,"CHAINS","31-Oct-12",NA,NA,0,NA,0,"Y","N","Y","N",127,"NNW",122,72,72,22,9,14,26,"NW",228,62,57,38,8,15,"10","Extreme","High",1,NA,"Federal","ID","ID","G",80748,"G",4.66343909411207,"FS","0","0",1
"2753","2012_MT-CES-519_BEAN CANYON",NA,NA,NA,NA,2012,"MT-CES-519","MT","16-Sep-12",260,1700,"BEAN CANYON",2012,"10-Sep-12",254,"10-Sep-12",254,"F",4325,"ACRES","WF","FS","Greg Archie","4","Type 3 IC","L","Lightning","Gallatin",46.179167,111.269722,NA,"MT","CES(MT-HDC)","MTCES","NR","State","MT","DNRC","MT","CES(MT-HDC)",100,"P","16-Sep-12",NA,"CHAINS","20-Sep-12","16-Sep-12",NA,0,0,0,"N","N","N","N",220,"NW",84,59,59,65,22,22,26,"NW",151,49,51,145,21,30,"2","Medium","Extreme",NA,NA,"State","MT","MT","F",4325,"F",5.30330490805908,"FS","0","0",4
"2754","2012_WY-TDX-000002_HORSETHIEF CANYON",NA,NA,NA,NA,2012,"WY-TDX-000002","WY","16-Sep-12",260,1700,"HORSETHIEF CANYON",2012,"8-Sep-12",252,"8-Sep-12",252,"U",3373,"ACRES","WF","FS","Chris Ourada","2","Type 2 Team","H","Human","Teton",43.399444,110.757778,NA,"WY","TDX","WYTDX","EB","County & Local","WY","C&L","WY","TDX",57,"P","22-Sep-12",NA,"MILES",NA,NA,NA,6,0,0,"N","N","Y","N",127,"NW",93,62,62,62,21,21,52,"NW",120,45,40,136,20,21,"2","High","High",4,NA,"County & Local","WY","WY","F",3373,"F",7.90137735379262,"FS","0","0",2
"2755","2012_WY-BHF-000520_GILEAD",NA,NA,1,NA,2012,"WY-BHF-000520","WY","16-Sep-12",260,1747,"GILEAD",2012,"14-Aug-12",227,"14-Aug-12",227,"U",7850,"ACRES","WF","PZ","Scott McConchie","5","Type 4 IC","L","Lightning","JOHNSON",44.4325,106.959167,NA,"WY","BHF","WYBHF","RM","Federal","USDA","FS","WY","BHF",40,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","N",189,"VARIABLE",79,56,56,38,12,12,116,"NW-NE",80,37,37,155,23,30,"9","High","Extreme",2,NA,"Federal","WY","WY","G",8189,"G",5.70711026474888,"NFS","0","0",5
"2756","2012_WY-WRA-490_ALPINE LAKE",NA,NA,1,NA,2012,"WY-WRA-490","WY","16-Sep-12",260,1757,"ALPINE LAKE",2012,"9-Aug-12",222,"9-Aug-12",222,"U",35800,"ACRES","WF","CC","Mike Hostetler","4","Type 3 IC","L","Lightning","Fremont",43.066667,109.451111,NA,"WY","WRA","WYWRA","RM","Federal","USDI","BIA","WY","WRA",392567,"M",NA,NA,"CHAINS",NA,"8-Sep-12",NA,0,0,0,"N","N","N","N",285,"53",50,41,40,60,20,20,134,"NW",49,30,30,169,25,31,"10","High","High",1,NA,"Federal","WY","WY","G",46659,"G",4.96284463025991,"NFS","0","2",4
"2757","2012_ID-SCF-012151_HALSTEAD",NA,NA,1,NA,2012,"ID-SCF-012151","ID","16-Sep-12",260,1800,"HALSTEAD",2012,"27-Jul-12",209,"27-Jul-12",209,"U",167366,"ACRES","WF","PZ","Marty Adell","2","Type 2 Team","L","Lightning","Custer",44.445833,115.166389,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",50,"P","16-Oct-12",NA,"CHAINS",NA,NA,NA,2,0,0,"N","N","Y","N",144,"W",69,52,52,60,20,20,154,"N",159,52,47,50,10,11,"10","High","Extreme",6,NA,"Federal","ID","ID","G",181948,"G",10.0566806311525,"NFS","1","0",2
"2758","2012_ID-SCF-12190_MUSTANG COMPLEX","MUSTANG COMPLEX","1",1,NA,2012,"ID-SCF-12190","ID","16-Sep-12",260,1800,"MUSTANG COMPLEX",2012,"30-Jul-12",212,"30-Jul-12",212,"U",323893,"ACRES","WF","PZ","Tony Sciacca","1","Type 1 Team","L","Lightning","Lemhi",45.424722,114.59,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",18,"P","30-Sep-12",NA,"MILES",NA,NA,NA,6,1,0,"Y","N","N","N",62,"N",81,57,57,84,29,29,310,"N",166,53,48,148,22,23,"10","High","Extreme",3,NA,"Federal","ID","ID","G",341488,"G",4.87519732320115,"NFS","0","2",1
"2759","2012_MT-GNF-000144_MILLIE",NA,NA,NA,NA,2012,"MT-GNF-000144","MT","16-Sep-12",260,1800,"MILLIE",2012,"28-Aug-12",241,"28-Aug-12",241,"U",10300,"ACRES","WF","FS","Brickell","3","Type 3 Team","L","Lightning","GALLATIN",45.400556,111.103333,NA,"MT","GNF","MTGNF","NR","Federal","USDA","FS","MT","GNF",75,"P","1-Nov-12",NA,"CHAINS",NA,NA,NA,2,NA,0,"N","N","N","N",13,"N",58,46,45,91,33,33,21,"NW",103,42,37,181,28,29,"10","High","Extreme",5,NA,"Federal","MT","MT","G",10515,"G",9.21044036697652,"FS","0","2",3
"2760","2012_MT-HNF-069_EAST FORK",NA,NA,1,NA,2012,"MT-HNF-069","MT","16-Sep-12",260,1800,"EAST FORK",2012,"22-Aug-12",235,"22-Aug-12",235,"U",3000,"ACRES","WF","CC","Jarel Kurtz","4","Type 3 IC","L","Lightning","Powell/Lewis & Clark",47.094722,112.805833,NA,"MT","HNF(MT-HDC)","MTHNF","NR","Federal","USDA","FS","MT","HNF(MT-HDC)",0,"P","15-Oct-12",NA,"MILES",NA,NA,NA,0,0,0,"N","N","N","N",223,"NE",61,48,48,73,25,25,116,"NE",120,45,40,142,21,22,"10","Medium","Extreme",NA,NA,"Federal","MT","MT","F",4700,"F",1.38629436111989,"NFS","0","0",4
"2761","2012_WY-BTF-000039_CHALL CREEK",NA,NA,NA,NA,2012,"WY-BTF-000039","WY","16-Sep-12",260,1836,"CHALL CREEK",2012,"16-Sep-12",260,"16-Sep-12",260,"I",140,"ACRES","WF","FS","Paul Hutta","4","Type 3 IC","U","Under Investigation","Sublette",43.018611,110.420833,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",197,"WSW",106,65,65,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"13","Extreme","High",1,NA,"Federal","WY","WY","D",688,"E",4.94875989037817,"FS","0","0",4
"2762","2012_ID-CWF-000625_ISABELLA COMPLEX","ISABELLA COMPLEX","1",1,NA,2012,"ID-CWF-000625","ID","17-Sep-12",261,1303,"ISABELLA COMPLEX",2012,"9-Sep-12",253,"9-Sep-12",253,"U",343,"ACRES","WF","PZ","Mike Lubke","4","Type 3 IC","L","Lightning","Clearwater",46.901389,115.567222,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P","25-Nov-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","E",2172,"F",4.61512051684126,"NFS","0","2",4
"2763","2012_ID-CWF-000631_SKULL",NA,NA,1,NA,2012,"ID-CWF-000631","ID","17-Sep-12",261,1309,"SKULL",2012,"9-Sep-12",253,"9-Sep-12",253,"U",490,"ACRES","WF","PZ","Brandon Skinner","5","Type 4 IC","L","Lightning","Clearwater",46.853056,115.445278,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P","25-Nov-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","E",921,"E",5.6021188208797,"NFS","0","2",5
"2764","2012_ID-CWF-000632_ELIZABETH",NA,NA,1,NA,2012,"ID-CWF-000632","ID","17-Sep-12",261,1328,"ELIZABETH",2012,"9-Sep-12",253,"9-Sep-12",253,"U",55,"ACRES","WF","PZ","Craig Roach","5","Type 4 IC","L","Lightning","Clearwater",46.784444,115.235278,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",15,"P","25-Nov-12",NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","C",1960,"F",2.77258872223978,"NFS","0","0",5
"2765","2012_ID-NPF-000394_PORCUPINE COMPLEX","PORCUPINE COMPLEX","1",1,NA,2012,"ID-NPF-000394","ID","17-Sep-12",261,1359,"PORCUPINE COMPLEX",2012,"9-Aug-12",222,"9-Aug-12",222,"U",26124,"ACRES","WF","PZ","Eric Messinger","4","Type 3 IC","L","Lightning","Idaho",45.698056,115.081111,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","30-Oct-12",NA,"CHAINS","30-Oct-12",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Medium","High",NA,NA,"Federal","ID","ID","G",37069.1,"G",4.95582705760126,"NFS","0","0",4
"2766","2012_MT-BRF-005563_SAWTOOTH",NA,NA,NA,NA,2012,"MT-BRF-005563","MT","17-Sep-12",261,1510,"SAWTOOTH",2012,"30-Aug-12",243,"30-Aug-12",243,"U",4869,"ACRES","WF","FS","Greg Poncin","1","Type 1 Team","L","Lightning","Ravalli",46.228333,114.307778,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",35,"P",NA,NA,"MILES",NA,NA,NA,5,0,0,"N","N","Y","N",243,"up slope",83,64,58,75,25,33,260,"W",184,55,56,19,6,20,"10","High","Extreme",3,NA,"Federal","MT","MT","F",6300,"G",5.73979291217923,"FS","1","0",1
"2767","2012_ID-BOF-000628_TRINITY RIDGE",NA,NA,NA,NA,2012,"ID-BOF-000628","ID","17-Sep-12",261,1548,"TRINITY RIDGE",2012,"3-Aug-12",216,"3-Aug-12",216,"U",146832,"ACRES","WF","FS","MATT ZIEGLER","3","Type 3 Team","H","Human","Elmore",43.711944,115.368889,2,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",70,"P","1-Oct-12",0,"MILES","31-Oct-12","21-Sep-12",NA,14,0,0,"N","N","Y","N",97,"NW",125,74,74,10,7,7,330,"W",241,65,60,6,4,5,"10","Medium","High",8,1,"Federal","ID","ID","G",146832,"G",5.70711026474888,"FS","0","0",3
"2768","2012_MT-FHA-143_WHITE HORSE",NA,NA,1,NA,2012,"MT-FHA-143","MT","17-Sep-12",261,1551,"WHITE HORSE",2012,"29-Aug-12",242,"29-Aug-12",242,"U",230,"ACRES","WF","MM","STEELE","4","Type 3 IC","L","Lightning","MISSOULA",47.163611,113.863611,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",30,"NNW",73,54,54,60,20,20,309,"WEST",120,45,40,106,14,28,"10","Medium","High",NA,NA,"Federal","MT","MT","D",1212,"F",5.12396397940326,"NFS","0","0",4
"2769","2012_ID-CWF-545_POWELL SBW COMPLEX","POWELL SBW COMPLEX","1",1,NA,2012,"ID-CWF-545","ID","17-Sep-12",261,1645,"POWELL SBW COMPLEX",2012,"20-Jul-12",202,"20-Jul-12",202,"U",48225,"ACRES","WF","PZ","Rod Weeks","3","Type 3 Team","L","Lightning","Idaho",46.376389,114.9425,2,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",0,"P",NA,NA,"CHAINS",NA,"13-Sep-12",NA,2,NA,0,"N","N","N","N",23,"W",100,63,63,57,18,18,361,"SW",228,62,57,76,12,13,"10","Medium","High",6,NA,"Federal","ID","ID","G",67611,"G",10.3040071182513,"NFS","0","0",3
"2770","2012_ID-SWS-000932_KARNEY",NA,NA,NA,NA,2012,"ID-SWS-000932","ID","19-Sep-12",263,1520,"KARNEY",2012,"17-Sep-12",261,"17-Sep-12",261,"U",350,"ACRES","WF","FS","BRIAN CRESTO","4","Type 3 IC","H","Human","BOISE",43.663333,116.033056,NA,"ID","SWS","IDSWS","EB","State","ID","DL","ID","BDCI",20,"P","19-Sep-12",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",97,"SSW",122,72,72,5,5,5,110,"W",228,62,57,3,3,3,"10","Medium","High",2,1,"State","ID","ID","E",440,"E",5.86078622346587,"FS","0","0",4
"2771","2012_MT-FHA-164_MOLLMAN",NA,NA,1,NA,2012,"MT-FHA-164","MT","20-Sep-12",264,1523,"MOLLMAN",2012,"9-Sep-12",253,"9-Sep-12",253,"I",162,"ACRES","WF","MM","STEELE","4","Type 3 IC","L","Lightning","LAKE",47.493611,113.968056,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",23,"WNW",93,62,62,65,22,22,26,"EAST",139,48,43,90,13,14,"2","Medium","Extreme",NA,NA,"Federal","MT","MT","D",349,"E",5.09375020080676,"NFS","0","0",4
"2772","2012_MT-FHA-143_WHITE HORSE",NA,NA,1,NA,2012,"MT-FHA-143","MT","20-Sep-12",264,1537,"WHITE HORSE",2012,"29-Aug-12",242,"29-Aug-12",242,"U",430,"ACRES","WF","MM","STEELE","4","Type 3 IC","L","Lightning","MISSOULA",47.163611,113.863611,NA,"MT","FHA","MTFHA","NR","Federal","USDI","BIA","MT","FHA",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,0,NA,"N","N","N","N",23,"WNW",93,62,62,65,22,22,26,"EAST",139,48,43,90,13,14,"10","Medium","High",NA,NA,"Federal","MT","MT","E",1212,"F",5.12396397940326,"NFS","0","0",4
"2773","2012_MT-BRF-005563_SAWTOOTH",NA,NA,NA,NA,2012,"MT-BRF-005563","MT","21-Sep-12",265,1139,"SAWTOOTH",2012,"30-Aug-12",243,"30-Aug-12",243,"U",5479,"ACRES","WF","FS","Greg Poncin","1","Type 1 Team","L","Lightning","Ravalli",46.228333,114.307778,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",45,"P",NA,NA,"MILES",NA,NA,NA,6,0,0,"N","Y","N","N",15,"VARIABLE",123,73,73,49,6,14,314,"SE",190,56,56,82,12,22,"10","Medium","Extreme",4,NA,"Federal","MT","MT","G",6300,"G",5.73979291217923,"FS","1","0",1
"2774","2012_ID-NPF-00531_MCGUIRE COMPLEX","MCGUIRE COMPLEX","1",NA,NA,2012,"ID-NPF-00531","ID","17-Sep-12",261,1700,"MCGUIRE COMPLEX",2012,"27-Aug-12",240,"27-Aug-12",240,"U",33017,"ACRES","WF","FS","Carlton Joseph","1","Type 1 Team","L","Lightning","Idaho",45.597222,115.563889,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",2,"P","31-Oct-12",NA,"CHAINS","31-Oct-12",NA,NA,5,5,0,"Y","N","Y","N",62,"N",116,69,69,10,7,7,97,"NW",215,60,55,9,5,6,"10","Extreme","High",1,NA,"Federal","ID","ID","G",80748,"G",4.66343909411207,"FS","0","0",1
"2775","2012_MT-FNF-000017_CONDON MOUNTAIN",NA,NA,NA,NA,2012,"MT-FNF-000017","MT","17-Sep-12",261,1700,"CONDON MOUNTAIN",2012,"28-Jul-12",210,"28-Jul-12",210,"U",2160,"ACRES","WF","FS","Jim Reuter","3","Type 3 Team","L","Lightning","Lake & Missoula",47.600833,113.667778,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",50,"P","31-Oct-12",NA,"CHAINS",NA,"31-Oct-12",NA,0,0,0,"N","Y","N","Y",50,"NNW",93,62,62,46,14,14,21,"West",208,59,54,102,14,15,"10","High","Extreme",7,1,"Federal","MT","MT","F",5500,"G",2.77258872223978,"FS","0","0",3
"2776","2012_MT-LNF-001236_WEDGE CREEK",NA,NA,1,NA,2012,"MT-LNF-001236","MT","17-Sep-12",261,1700,"WEDGE CREEK",2012,"8-Aug-12",221,"8-Aug-12",221,"U",1596,"ACRES","WF","PZ","P.Shelmerdine/B.Jones (T)","4","Type 3 IC","L","Lightning","Powell",47.211111,113.111667,NA,"MT","LNF","MTLNF","NR","Federal","USDA","FS","MT","LNF",0,"P","31-Oct-12",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",92,"S",103,64,64,44,13,13,115,"West",221,61,61,34,78,8,"10","Medium","Extreme",NA,NA,"Federal","MT","MT","F",2003,"F",6.49223983502047,"NFS","0","0",4
"2777","2012_WY-TDX-000002_HORSETHIEF CANYON",NA,NA,NA,NA,2012,"WY-TDX-000002","WY","17-Sep-12",261,1700,"HORSETHIEF CANYON",2012,"8-Sep-12",252,"8-Sep-12",252,"U",3373,"ACRES","WF","FS","Chris Ourada","2","Type 2 Team","H","Human","Teton",43.399444,110.757778,NA,"WY","TDX","WYTDX","EB","County & Local","WY","C&L","WY","TDX",58,"P","22-Sep-12",NA,"MILES",NA,NA,NA,6,NA,0,"N","N","Y","N",13,"NW",81,57,57,69,23,23,56,"nw",159,52,47,113,17,18,"2","High","High",5,NA,"County & Local","WY","WY","F",3373,"F",7.90137735379262,"FS","0","0",2
"2778","2012_WY-BHF-000520_GILEAD",NA,NA,1,NA,2012,"WY-BHF-000520","WY","17-Sep-12",261,1800,"GILEAD",2012,"14-Aug-12",227,"14-Aug-12",227,"U",8028,"ACRES","WF","PZ","Chuck Russell","3","Type 3 Team","L","Lightning","JOHNSON",44.4325,106.959167,NA,"WY","BHF","WYBHF","RM","Federal","USDA","FS","WY","BHF",38,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N",62,"NE",58,46,45,98,38,38,355,"NW",129,46,47,69,11,19,"9","High","Extreme",1,NA,"Federal","WY","WY","G",8189,"G",5.70711026474888,"NFS","0","0",3
