"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_RH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_RH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY"
"48","2013_ID-MCS-000238_PARDEE",NA,NA,NA,NA,2013,"ID-MCS-000238","ID","12-Jul-13",193,1800,"PARDEE",2013,"08-Jul-13",189,"08-Jul-13",189,"F",309,"ACRES","WF","FS","Jeff Handel","4","Type 3 IC","L","Lightning","Idaho",46.300833,116.124167,NA,NA,NA,NA,"NR",NA,NA,NA,"ID","BLM",100,"P","12-Jul-13",0,"CHAINS","14-Jul-13","12-Jul-13",NA,0,0,1,"N","N","N","Y","15","W","85","25","5-15","NW","83","36",10,"Low","High",NA,NA
"49","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,1800,"PAPOOSE",2013,"08-Jul-13",189,"08-Jul-13",189,"U",2000,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"05-Sep-13",NA,NA,NA,NA,"N","N","Y","N","26","S","85","16","11-16","SW","83","12",5,"High","Extreme",NA,NA
"50","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,2000,"PAPOOSE",2013,"08-Jul-13",189,"08-Jul-13",189,"U",2130,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,"06-Sep-13",NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,5,"High","Extreme",2,1
"51","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","12-Jul-13",193,2130,"PAPOOSE",2013,"08-Jul-13",189,"08-Jul-13",189,"U",NA,"ACRES","WF","PZ","Riley Rhodes","5","Type 4 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",NA,"P",NA,NA,"CHAINS",NA,"05-Sep-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"High","Extreme",NA,NA
"52","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","13-Jul-13",194,2030,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"I",500,"ACRES","WF","FS","Warden","4","Type 3 IC","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,1,"High","High",NA,NA
"53","2013_WY-SHF-259_FAIRFIELD",NA,NA,NA,NA,2013,"WY-SHF-259","WY","23-Jul-13",204,1700,"FAIRFIELD",2013,"22-Jul-13",203,"22-Jul-13",203,"U",1686,"ACRES","WF","FS","Slagowski","4","Type 3 IC","U","Under Investigation","Fremont",42.7375,108.863889,NA,NA,NA,"WYSHF","RM","Federal","USDA","FS","WY","SHF",15,"P",NA,8,"MILES",NA,NA,NA,0,0,0,"Y","N","N","N","20","NE","88","10","10-15","NE","87","14",10,"High","High",1,1
"54","2013_MT-BRF-13039_GOLD PAN COMPLEX","GOLD PAN COMPLEX",1,1,NA,2013,"MT-BRF-13039","MT","23-Jul-13",204,1722,"GOLD PAN",2013,"16-Jul-13",197,"16-Jul-13",197,"U",3081,"ACRES","WF","PZ","Shane Olpin","4","Type 3 IC","L","Lightning","Idaho",45.656944,114.779722,NA,NA,NA,"MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","High",NA,1
"55","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","17-Jul-13",198,1630,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Bob Fry","2","Type 2 Team","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",80,"P","18-Jul-13",0,"CHAINS",NA,"17-Jul-13",NA,1,0,0,"N","N","N","N","12","E","95","20","11","East","99","11",1,"Low","High",NA,NA
"56","2013_MT-BRF-13039_GOLD PAN COMPLEX","GOLD PAN COMPLEX",1,1,NA,2013,"MT-BRF-13039","MT","17-Jul-13",198,1637,"GOLD PAN",2013,"16-Jul-13",197,"16-Jul-13",197,"I",1,"ACRES","WF","MM","Doug DeMoss","E","SOPL","L","Lightning","Idaho",45.656944,114.779722,NA,NA,NA,"MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"57","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","18-Jul-13",199,1800,"PAPOOSE",2013,"08-Jul-13",189,"08-Jul-13",189,"U",5250,"ACRES","WF","PZ","Tim Metzger","4","Type 3 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","Y","15","SSW","93","9",NA,NA,NA,NA,5,"High","High",NA,2
"58","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","18-Jul-13",199,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",4150,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",23,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N","18","W","93","20","6-12-18","W","87","15-20",10,"High","Extreme",1,NA
"59","2013_WY-SHF-251_HARDLUCK",NA,NA,1,NA,2013,"WY-SHF-251","WY","21-Jul-13",202,1600,"HARDLUCK",2013,"20-Jul-13",201,"20-Jul-13",201,"I",20,"ACRES","WF","CC","HAAS","5","Type 4 IC","L","Lightning","Park",43.958889,109.740833,NA,NA,NA,"WYSHF","RM","Federal","USDA","FS","WY","SHF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,3,1
"60","2013_ID-SWS-000486_SUMMIT",NA,NA,NA,NA,2013,"ID-SWS-000486","ID","21-Jul-13",202,1700,"SUMMIT",2013,"16-Jul-13",197,"16-Jul-13",197,"U",370,"ACRES","WF","FS","T Dunford","2","Type 2 Team","L","Lightning","BOISE",43.986389,115.713333,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",72,"P",NA,NA,"CHAINS",NA,"22-Jul-13",NA,3,0,0,"N","N","N","Y","10","W","80-83","9-12","8-13","W","78-81","10-12",10,"Medium","Medium",6,2
"61","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","22-Jul-13",203,1948,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"I",100,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,7,"High","Extreme",NA,NA
"62","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","22-Jul-13",203,1949,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"I",300,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,7,"High","Extreme",1,1
"63","2013_ID-SCF-13166_BRADLEY",NA,NA,NA,NA,2013,"ID-SCF-13166","ID","22-Jul-13",203,1953,"BRADLEY",2013,"20-Jul-13",201,"20-Jul-13",201,"F",72,"ACRES","WF","FS","Bente","4","Type 3 IC","U","Under Investigation","Custer",44.395,115.138056,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",20,"P","22-Jul-13",NA,"CHAINS","24-Jul-13",NA,NA,1,0,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","Medium",NA,NA
"64","2013_ID-STF-000190_BLIZZARD MTN",NA,NA,1,NA,2013,"ID-STF-000190","ID","14-Jul-13",195,1659,"BLIZZARD MTN",2013,"03-Jul-13",184,"03-Jul-13",184,"F",0,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.866111,115.078889,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS","11-Jul-13",NA,"11-Jul-13",NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","High",NA,NA
"65","2013_ID-STF-000191_GREYLOCK",NA,NA,1,NA,2013,"ID-STF-000191","ID","14-Jul-13",195,1704,"GREYLOCK",2013,"04-Jul-13",185,"04-Jul-13",185,"F",0,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.844167,115.117778,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",100,"P","11-Jul-13",NA,"CHAINS","10-Jul-13",NA,"10-Jul-13",NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","High",NA,NA
"66","2013_ID-STF-000181_LEGGIT",NA,NA,1,NA,2013,"ID-STF-000181","ID","14-Jul-13",195,1708,"LEGGIT",2013,"03-Jul-13",184,"03-Jul-13",184,"U",80,"ACRES","WF","MM","Bill Murphy","4","Type 3 IC","L","Lightning","Elmore",43.799167,115.0575,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",0,"P","18-Jul-13",NA,"CHAINS","22-Jul-13",NA,NA,NA,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",8,3
"67","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","14-Jul-13",195,1945,"W. MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"I",400,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,1,0,"Y","N","N","N","15","W","90","15-20",NA,NA,NA,NA,10,"High","Extreme",NA,NA
"68","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","14-Jul-13",195,2000,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"I",400,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,1,0,"Y","N","N","N","15","W","90","15-20",NA,NA,NA,NA,10,"High","Extreme",NA,NA
"69","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","15-Jul-13",196,1700,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Josh Warden","4","Type 3 IC","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",40,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N","12","NNW","95","11","4-8","NE","97","17",1,"High","High",2,NA
"70","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","15-Jul-13",196,1700,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",700,"ACRES","WF","FS","ICT3: Shawn Borgen","4","Type 3 IC","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N","15","SSE","83","14","5-10-15","E","90","13",10,"High","Extreme",1,NA
"71","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","20-Jul-13",201,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",5230,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",30,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N","18","NW","95","10","6-12","W","95","8",10,"High","Extreme",NA,NA
"72","2013_ID-PAF-013040_THUNDER CITY",NA,NA,NA,NA,2013,"ID-PAF-013040","ID","20-Jul-13",201,1827,"THUNDER CITY",2013,"19-Jul-13",200,"19-Jul-13",200,"I",75,"ACRES","WF","FS","Jeff Schricker ICT3","3","Type 3 Team","L","Lightning","Valley, ID",44.978889,115.258056,NA,NA,NA,"IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N","14","SW","80","14","3-9-18","W","71-83","12-17",10,"High","Extreme",7,NA
"73","2013_ID-BOF-000482_RIDGE",NA,NA,NA,NA,2013,"ID-BOF-000482","ID","24-Jul-13",205,1505,"RIDGE",2013,"16-Jul-13",197,"16-Jul-13",197,"U",4810,"ACRES","WF","FS","Mike Wilde","2","Type 2 Team","L","Lightning","BOISE",44.236111,115.401111,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",16,"P","19-Aug-13",NA,"CHAINS",NA,NA,NA,0,1,0,"N","Y","N","Y","9-17","W","83","13","8-16","W","82","14",10,"High","High",3,1
"74","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","26-Jul-13",207,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",6282,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","H","Human","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",88,"P","28-Jul-13",NA,"CHAINS",NA,"24-Jul-13",NA,1,0,0,"N","N","N","Y","14","W","95","9","10-20","W","92","12",10,"Medium","Extreme",2,NA
"75","2013_ID-BOF-000482_RIDGE",NA,NA,NA,NA,2013,"ID-BOF-000482","ID","19-Jul-13",200,1300,"RIDGE",2013,"16-Jul-13",197,"16-Jul-13",197,"U",1500,"ACRES","WF","FS","Mike Wilde","2","Type 2 Team","L","Lightning","BOISE",44.236111,115.401111,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P","19-Aug-13",NA,"CHAINS",NA,NA,NA,0,0,0,"N","Y","N","Y","8-20","WNW","82","14","8-20","WNW","82","12",10,"High","High",3,3
"76","2013_ID-NPF-000347_CALIFORNIA POINT",NA,NA,1,NA,2013,"ID-NPF-000347","ID","19-Jul-13",200,1330,"CALIFORNIA POINT",2013,"18-Jul-13",199,"18-Jul-13",199,"I",150,"ACRES","WF","MM","Graves","E","SOPL","L","Lightning","Idaho",46.330556,144.991944,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"77","2013_ID-NPF-000347_CALIFORNIA POINT",NA,NA,1,NA,2013,"ID-NPF-000347","ID","21-Jul-13",202,700,"CALIFORNIA POINT",2013,"18-Jul-13",199,"18-Jul-13",199,"U",375,"ACRES","WF","MM","Graves","E","SOPL","L","Lightning","Idaho",46.330556,144.991944,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"78","2013_ID-NPF-311_BAILEY",NA,NA,1,NA,2013,"ID-NPF-311","ID","21-Jul-13",202,706,"BAILEY",2013,"14-Jul-13",195,"14-Jul-13",195,"U",75,"ACRES","WF","MM","n/a",NA,NA,"L","Lightning","Idaho",46.266389,114.891667,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","01-Dec-13",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"79","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","24-Jul-13",205,1809,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"U",300,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",70,"P","25-Jul-13",NA,"CHAINS","26-Jul-13","25-Jul-13",NA,0,0,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,7,"High","Extreme",4,NA
"80","2013_MT-LCF-003037_RED SHALE",NA,NA,1,NA,2013,"MT-LCF-003037","MT","24-Jul-13",205,1855,"RED SHALE",2013,"18-Jul-13",199,"18-Jul-13",199,"U",3200,"ACRES","WF","PZ","Kevin Tveidt","5","Type 4 IC","L","Lightning","Lewis & Clark",47.803889,113.009444,NA,NA,NA,"MTLCF","NR","Federal","USDA","FS","MT","LCF(MT-GDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","High",NA,NA
"81","2013_ID-STF-000261_210 ROAD",NA,NA,NA,NA,2013,"ID-STF-000261","ID","24-Jul-13",205,1945,"210 ROAD",2013,"22-Jul-13",203,"22-Jul-13",203,"U",230,"ACRES","WF","FS","Matt Filbert","4","Type 3 IC","U","Under Investigation","Custer",44.165278,114.899722,NA,NA,NA,"IDSTF","EB","Federal","USDA","FS","ID","STF",95,"P","25-Jul-13",NA,"CHAINS",NA,"26-Jul-13",NA,0,2,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,7,"High","Extreme",4,1
"82","2013_ID-SWS-000471_PINE CREEK",NA,NA,NA,NA,2013,"ID-SWS-000471","ID","15-Jul-13",196,1743,"PINE CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"I",150,"ACRES","WF","FS","CHRISTMAN","4","Type 3 IC","H","Human","BOISE",43.786111,116.025,NA,NA,NA,"IDSWS","EB","State","ID","DL","ID","SWS",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","Y","Y","N","14","W","98","8",NA,NA,NA,NA,10,"High","High",1,1
"83","2013_MT-LNF-000425_GOLD CREEK",NA,NA,NA,NA,2013,"MT-LNF-000425","MT","16-Jul-13",197,1430,"GOLD CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"I",130,"ACRES","WF","FS","JD Bauman","4","Type 3 IC","L","Lightning","Missoula",47.089444,113.783056,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P","15-Aug-13",240,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y","20","ESE","64 F","48","4-8","WSW","70","20-30",8,"High","Extreme",NA,NA
"84","2013_MT-LNF-000425_GOLD CREEK",NA,NA,NA,NA,2013,"MT-LNF-000425","MT","16-Jul-13",197,1445,"GOLD CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"U",130,"ACRES","WF","FS","JD Bauman","4","Type 3 IC","L","Lightning","Missoula",47.089444,113.783056,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P","15-Aug-13",240,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y","20","ESE","64 F","48","4-8","WSW","70","20-30",8,"High","Extreme",NA,NA
"85","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","16-Jul-13",197,1630,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",NA,"ACRES","WF","FS","Bob Fry","2","Type 2 Team","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",NA,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"High","High",NA,NA
"86","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","16-Jul-13",197,1700,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Bob Fry","2","Type 2 Team","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",60,"P","19-Jul-13",NA,"CHAINS",NA,NA,NA,1,1,0,"N","N","N","N","T-storms","S","93","29","5-10","NW","94-98","19-24",1,"High","High",2,NA
"87","2013_ID-SWS-000471_PINE CREEK",NA,NA,NA,NA,2013,"ID-SWS-000471","ID","16-Jul-13",197,1749,"PINE CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"U",1500,"ACRES","WF","FS","DENNIS KONRAD","3","Type 3 Team","H","Human","BOISE",43.767778,116.025,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",10,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N","33+","ENE","97","17","10-15","SW","95","17",10,"High","High",NA,NA
"88","2013_ID-SCF-13120_PAPOOSE",NA,NA,1,NA,2013,"ID-SCF-13120","ID","16-Jul-13",197,1800,"PAPOOSE",2013,"08-Jul-13",189,"08-Jul-13",189,"U",4500,"ACRES","WF","PZ","Tim Metzger","4","Type 3 IC","L","Lightning","Idaho and Valley",45.199722,114.741111,NA,NA,NA,"IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,5,"High","Extreme",7,1
"89","2013_MT-LNF-005055_WEST MULLAN",NA,NA,NA,NA,2013,"MT-LNF-005055","MT","16-Jul-13",197,1800,"WEST MULLAN",2013,"14-Jul-13",195,"14-Jul-13",195,"U",1800,"ACRES","WF","FS","Tom Heintz","2","Type 2 Team","U","Under Investigation","Mineral",47.214444,114.942778,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",15,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"Y","N","N","N","15","E","83","17","5-10","SE","95","30",10,"High","Extreme",1,NA
"90","2013_MT-LNF-000425_GOLD CREEK",NA,NA,NA,NA,2013,"MT-LNF-000425","MT","16-Jul-13",197,1830,"GOLD CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"U",160,"ACRES","WF","FS","JD Bauman","4","Type 3 IC","L","Lightning","Missoula",47.089444,113.783056,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P","15-Aug-13",240,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y","34","ENE","80","41","5-10","S","80","19-29",8,"High","Extreme",3,NA
"91","2013_ID-SWS-000471_PINE CREEK",NA,NA,NA,NA,2013,"ID-SWS-000471","ID","16-Jul-13",197,1925,"PINE CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"U",1500,"ACRES","WF","FS","DENNIS KONRAD","3","Type 3 Team","H","Human","BOISE",43.767778,116.025,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",10,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N","33+","ENE","97","17","10-15","SW","95","17",10,"High","High",1,1
"92","2013_ID-BOF-000482_RIDGE",NA,NA,NA,NA,2013,"ID-BOF-000482","ID","17-Jul-13",198,1644,"RIDGE",2013,"16-Jul-13",197,"16-Jul-13",197,"I",418,"ACRES","WF","FS","COLIN GOOD","4","Type 3 IC","L","Lightning","BOISE",44.236111,115.401111,NA,NA,NA,"IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","Y","N","21","SW","91","15","8","W","93","9",10,"High","High",2,2
"93","2013_ID-NPF-000293_ROUGH CREEK",NA,NA,NA,NA,2013,"ID-NPF-000293","ID","17-Jul-13",198,1700,"ROUGH CREEK",2013,"12-Jul-13",193,"12-Jul-13",193,"U",2600,"ACRES","WF","FS","Bob Fry","2","Type 2 Team","L","Lightning","Idaho",45.4025,116.214167,NA,NA,NA,"IDNPF","NR","Federal","USDA","FS","ID","NPF",80,"P","18-Jul-13",0,"CHAINS",NA,"17-Jul-13",NA,1,0,0,"N","N","N","N","12","E","95","20","11","East","99","11",1,"Low","High",2,NA
"94","2013_MT-LNF-000425_GOLD CREEK",NA,NA,NA,NA,2013,"MT-LNF-000425","MT","17-Jul-13",198,1700,"GOLD CREEK",2013,"15-Jul-13",196,"15-Jul-13",196,"U",167,"ACRES","WF","FS","Stan Benes","2","Type 2 Team","L","Lightning","Missoula",47.089444,113.783056,NA,NA,NA,"MTLNF","NR","Federal","USDA","FS","MT","LNF(MT-MDC)",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y","2-5","SSE","78","46","5-15","W","80","20",8,"High","Extreme",3,NA
