INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_RH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_RH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,FAT,UNIT_TYPE,ST_INC,ST_UNIT
2008_ID-CTF-008023_TIMBER WFU,NA,NA,1,NA,2008,ID-CTF-008023,ID,30-Sep-08,274,1450,TIMBER WFU,2008,29-Sep-08,273,29-Sep-08,273,I,44,ACRES,WFU,NA,John Kidd,B,FUM2,L,Lightning,Clark,44.501667,112.0225,NA,ID,CTF,IDCTF,EB,Federal,USDA,FS,ID,CTF,NA,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-CTF-008023_TIMBER WFU,NA,NA,1,NA,2008,ID-CTF-008023,ID,1-Oct-08,275,1700,TIMBER WFU,2008,29-Sep-08,273,29-Sep-08,273,U,600,ACRES,WFU,NA,John Kidd,B,FUM2,L,Lightning,Clark,44.501667,112.0225,NA,ID,CTF,IDCTF,EB,Federal,USDA,FS,ID,CTF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,302,SSW,137,51,26,S,252,70,10,Medium,Medium,NA,1,0,Federal,ID,ID
2008_ID-CTF-008023_TIMBER WFU,NA,NA,1,NA,2008,ID-CTF-008023,ID,3-Oct-08,277,1445,TIMBER WFU,2008,29-Sep-08,273,29-Sep-08,273,U,1747,ACRES,WFU,NA,Chris Ourada,B,FUM2,L,Lightning,Clark,44.501667,112.0225,NA,ID,CTF,IDCTF,EB,Federal,USDA,FS,ID,CTF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,Y,110,SSW,87,120,56,SW,66,360,10,Medium,Medium,NA,2,0,Federal,ID,ID
2008_ID-CTF-008023_TIMBER WFU,NA,NA,1,NA,2008,ID-CTF-008023,ID,12-Nov-08,317,1242,TIMBER WFU,2008,29-Sep-08,273,29-Sep-08,273,F,1731,ACRES,WFU,NA,Chris Ourada,B,FUM2,L,Lightning,Clark,44.501667,112.0225,NA,ID,CTF,IDCTF,EB,Federal,USDA,FS,ID,CTF,NA,P,NA,NA,NA,NA,NA,2-Nov-08,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,Medium,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000009_JOHNNY CREEK WFU,NA,NA,1,NA,2008,ID-CWF-000009,ID,12-Aug-08,225,843,JOHNNY CREEK WFU,2008,7-Aug-08,220,7-Aug-08,220,I,0,ACRES,WFU,NA,Scott Schrenk-FUMA 1,B,FUM2,L,Lightning,Idaho,46.600556,115.391111,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,NA,ENE,103,115,NA,NA,NA,NA,8,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000009_JOHNNY CREEK WFU,NA,NA,1,NA,2008,ID-CWF-000009,ID,12-Nov-08,317,1040,JOHNNY CREEK WFU,2008,7-Aug-08,220,7-Aug-08,220,F,0,ACRES,WFU,NA,Scott Schrenk-FUMA 1,B,FUM2,L,Lightning,Idaho,46.600556,115.391111,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,15-Oct-08,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000010_BOWL BUTTE WFU,NA,NA,1,NA,2008,ID-CWF-000010,ID,12-Aug-08,225,853,BOWL BUTTE WFU,2008,8-Aug-08,221,8-Aug-08,221,I,0,ACRES,WFU,NA,Scott Schrenk FUMA1,B,FUM2,L,Lightning,Idaho,46.420556,115.428056,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,0,M,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,NA,ENE,103,115,NA,NA,NA,NA,8,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000010_BOWL BUTTE WFU,NA,NA,1,NA,2008,ID-CWF-000010,ID,12-Nov-08,317,1000,BOWL BUTTE WFU,2008,8-Aug-08,221,8-Aug-08,221,F,1,ACRES,WFU,NA,Scott Schrenk FUMA1,B,FUM2,L,Lightning,Idaho,46.420556,115.428056,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,15-Oct-08,0,0,0,N,N,N,N,NA,ENE,103,115,NA,NA,NA,NA,8,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000015_STORM,NA,NA,1,NA,2008,ID-CWF-000015,ID,9-Aug-08,222,1500,STORM,2008,9-Aug-08,222,9-Aug-08,222,I,0,ACRES,WFU,NA,"Mark Wilson, FUM1",B,FUM2,L,Lightning,Idaho,46.524167,114.383333,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,Y,71,NNE,158,97,284,W,311,141,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000015_STORM,NA,NA,1,NA,2008,ID-CWF-000015,ID,18-Aug-08,231,1546,STORM,2008,9-Aug-08,222,9-Aug-08,222,U,85,ACRES,WFU,NA,"Mark Wilson, FUM1",B,FUM2,L,Lightning,Idaho,46.524167,114.383333,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000015_STORM,NA,NA,1,NA,2008,ID-CWF-000015,ID,21-Aug-08,234,1540,STORM,2008,9-Aug-08,222,9-Aug-08,222,U,340,ACRES,WFU,NA,"Mark Wilson, FUM1",B,FUM2,L,Lightning,Idaho,46.524167,114.383333,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000015_STORM,NA,NA,1,NA,2008,ID-CWF-000015,ID,23-Aug-08,236,1450,STORM,2008,9-Aug-08,222,9-Aug-08,222,U,340,ACRES,WFU,NA,"Mark Wilson, FUM1",B,FUM2,L,Lightning,Idaho,46.524167,114.383333,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000015_STORM,NA,NA,1,NA,2008,ID-CWF-000015,ID,21-Oct-08,295,1000,STORM,2008,9-Aug-08,222,9-Aug-08,222,F,340,ACRES,WFU,NA,"Mark Wilson, FUM1",B,FUM2,L,Lightning,Idaho,46.524167,114.383333,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,M,NA,NA,NA,NA,NA,21-Oct-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-CWF-000028_BRICH RIDGE 2 WFU,NA,NA,1,NA,2008,ID-CWF-000028,ID,19-Aug-08,232,1500,BRICH RIDGE 2 WFU,2008,13-Aug-08,226,13-Aug-08,226,I,45,ACRES,WFU,NA,Gaines,B,FUM2,L,Lightning,Clearwater,46.878333,115.181111,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-CWF-000028_BRICH RIDGE 2 WFU,NA,NA,1,NA,2008,ID-CWF-000028,ID,20-Oct-08,294,1200,BRICH RIDGE 2 WFU,2008,13-Aug-08,226,13-Aug-08,226,F,45,ACRES,WFU,NA,Gaines,B,FUM2,L,Lightning,Clearwater,46.878333,115.181111,NA,ID,CWF,IDCWF,NR,Federal,USDA,FS,ID,CWF,NA,P,NA,NA,NA,NA,NA,20-Oct-08,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-EIS-008020_MEADOW CREEK,NA,NA,NA,NA,2008,ID-EIS-008020,ID,26-Aug-08,239,1750,MEADOW CREEK,2008,26-Aug-08,239,26-Aug-08,239,I,750,ACRES,WF,FS,Dustin Wessel,5,Type 4 IC,U,Under Investigation,Bonneville,43.515556,111.678889,NA,ID,EIS,IDEIS,EB,State,ID,DL,ID,EIS,20,P,27-Aug-08,200,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,5,Medium,High,1,NA,0,State,ID,ID
2008_ID-EIS-008020_MEADOW CREEK,NA,NA,NA,NA,2008,ID-EIS-008020,ID,27-Aug-08,240,1810,MEADOW CREEK,2008,26-Aug-08,239,26-Aug-08,239,U,987,ACRES,WF,FS,Richard Zimmerman,4,Type 3 IC,U,Under Investigation,Bonneville,43.515556,111.678889,NA,ID,EIS,IDEIS,EB,State,ID,DL,ID,EIS,100,P,27-Aug-08,0,CHAINS,28-Aug-08,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,5,Medium,High,5,NA,0,State,ID,ID
2008_ID-EIS-008020_MEADOW CREEK,NA,NA,NA,NA,2008,ID-EIS-008020,ID,28-Aug-08,241,1730,MEADOW CREEK,2008,26-Aug-08,239,26-Aug-08,239,F,987,ACRES,WF,FS,Richard Zimmerman,4,Type 3 IC,U,Under Investigation,Bonneville,43.515556,111.678889,NA,ID,EIS,IDEIS,EB,State,ID,DL,ID,EIS,100,P,27-Aug-08,0,CHAINS,28-Aug-08,NA,28-Aug-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,5,Medium,High,NA,NA,0,State,ID,ID
2008_ID-IPF-004006_MARTIN PEAK WFU,NA,NA,1,NA,2008,ID-IPF-004006,ID,9-Aug-08,222,2052,MARTIN PEAK,2008,8-Aug-08,221,8-Aug-08,221,I,1,ACRES,WFU,NA,Ben Harju,NA,NA,L,Lightning,Shoshone,46.966944,115.536944,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,0,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-IPF-004006_MARTIN PEAK WFU,NA,NA,1,NA,2008,ID-IPF-004006,ID,27-Oct-08,301,910,MARTIN PEAK WFU,2008,8-Aug-08,221,8-Aug-08,221,F,0,ACRES,WFU,NA,Ben Harju,NA,NA,L,Lightning,Shoshone,46.966944,115.536944,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,100,P,NA,NA,NA,NA,NA,27-Oct-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-IPF-004007_DEVILS CLUB WFU,NA,NA,1,NA,2008,ID-IPF-004007,ID,9-Aug-08,222,2052,DEVILS CLUB,2008,8-Aug-08,221,8-Aug-08,221,I,1,ACRES,WFU,NA,Destry Scheel,NA,NA,L,Lightning,Shoshone,46.950833,115.650556,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,NA,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-IPF-004007_DEVILS CLUB WFU,NA,NA,1,NA,2008,ID-IPF-004007,ID,27-Oct-08,301,910,DEVILS CLUB WFU,2008,8-Aug-08,221,8-Aug-08,221,F,0,ACRES,WFU,NA,Destry Scheel,NA,NA,L,Lightning,Shoshone,46.950833,115.650556,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,100,P,NA,NA,NA,NA,NA,27-Oct-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-IPF-004009_SECTION 30 WFU,NA,NA,1,NA,2008,ID-IPF-004009,ID,9-Aug-08,222,2052,SECTION 30,2008,8-Aug-08,221,8-Aug-08,221,I,1,ACRES,WFU,NA,Destry Scheel,NA,NA,L,Lightning,Shoshone,46.950278,115.617778,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,NA,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-IPF-004009_SECTION 30 WFU,NA,NA,1,NA,2008,ID-IPF-004009,ID,27-Oct-08,301,910,SECTION 30 WFU,2008,8-Aug-08,221,8-Aug-08,221,F,0,ACRES,WFU,NA,Destry Scheel,NA,NA,L,Lightning,Shoshone,46.950278,115.617778,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,100,P,NA,NA,NA,NA,NA,27-Oct-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-IPF-004013_BORDER WFU,NA,NA,1,NA,2008,ID-IPF-004013,ID,10-Aug-08,223,1546,BORDER,2008,8-Aug-08,221,8-Aug-08,221,I,1,ACRES,WFU,NA,D.Scheel,NA,NA,L,Lightning,Shoshone,46.950556,115.656667,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,0,P,NA,NA,NA,NA,NA,NA,0,0,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Federal,ID,ID
2008_ID-IPF-004013_BORDER WFU,NA,NA,1,NA,2008,ID-IPF-004013,ID,27-Oct-08,301,910,BORDER WFU,2008,8-Aug-08,221,8-Aug-08,221,F,37,ACRES,WFU,NA,Destry Scheel,NA,NA,L,Lightning,Shoshone,46.950556,115.656667,NA,ID,IPF,IDIPF,NR,Federal,USDA,FS,ID,IPF,100,P,NA,NA,NA,NA,NA,27-Oct-08,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-LEX-8336_4TH OF JULY,NA,NA,NA,NA,2008,ID-LEX-8336,ID,22-Aug-08,235,1700,4TH OF JULY,2008,21-Aug-08,234,21-Aug-08,234,I,330,ACRES,WF,FS,Eric Ellis,3,Type 3 Team,H,Human,Lemhi,45.371111,113.935556,NA,ID,LEX,IDLEX,EB,County & Local,ID,C&L,ID,LEX,NA,P,22-Aug-08,NA,CHAINS,23-Aug-08,NA,NA,NA,NA,NA,N,N,N,N,115,VARIABLE,105,74,210,Varible,236,129,1,Medium,Medium,1,NA,NA,County & Local,ID,ID
2008_ID-LEX-8336_4TH OF JULY,NA,NA,NA,NA,2008,ID-LEX-8336,ID,23-Aug-08,236,1600,4TH OF JULY,2008,21-Aug-08,234,21-Aug-08,234,F,330,ACRES,WF,FS,Dave Brizendine,5,Type 4 IC,H,Human,Lemhi,45.371111,113.935556,NA,ID,LEX,IDLEX,EB,County & Local,ID,C&L,ID,LEX,100,P,22-Aug-08,0,CHAINS,23-Aug-08,NA,NA,NA,NA,NA,N,N,N,N,322,ENE,101,31,365,SW,311,39,1,Low,Medium,NA,NA,NA,County & Local,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,8-Aug-08,221,1530,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,I,110,ACRES,WF,FS,Ken Decker,5,Type 4 IC,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,70,P,9-Aug-08,2500,FEET,9-Aug-08,9-Aug-08,NA,0,0,0,N,N,Y,N,167,VARIABLE,181,NA,NA,NA,NA,NA,3,Medium,High,1,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,9-Aug-08,222,2030,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,720,ACRES,WF,FS,Ken Decker,5,Type 4 IC,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,10,P,9-Aug-08,240,FEET,NA,NA,NA,0,0,0,N,N,N,N,167,NW,175,74,26,nw,99,352,3,Medium,High,1,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,10-Aug-08,223,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,720,ACRES,WF,FS,Ken Thompson,5,Type 4 IC,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,40,P,12-Aug-08,1,MILES,NA,NA,NA,0,0,0,N,Y,N,N,71,NW,144,92,358,var,267,137,3,Medium,High,1,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,11-Aug-08,224,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,800,ACRES,WF,FS,Mark Grant,2,Type 2 Team,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,60,P,13-Aug-08,0,MILES,NA,NA,NA,0,0,0,N,Y,N,N,302,SE,137,92,273,west,302,65,3,Medium,High,3,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,12-Aug-08,225,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,800,ACRES,WF,FS,Mark Grant,2,Type 2 Team,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,80,P,13-Aug-08,40,CHAINS,NA,NA,NA,1,1,0,N,Y,N,N,254,W,162,51,321,nw,300,95,11,Low,High,3,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,13-Aug-08,226,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,800,ACRES,WF,FS,Mark Grant,2,Type 2 Team,L,Lightning,Idaho,46.266667,115.933611,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,90,P,13-Aug-08,0,MILES,NA,16-Aug-08,NA,1,0,0,N,Y,N,N,281,NE,185,63,305,ne,351,74,11,Low,High,3,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,14-Aug-08,227,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,U,800,ACRES,WF,FS,Mark Grant,2,Type 2 Team,L,Lightning,Idaho,46.2,115.950278,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,100,P,13-Aug-08,0,MILES,NA,16-Aug-08,NA,0,0,0,N,N,N,Y,102,ne-s,195,63,289,var,365,79,11,Low,High,NA,NA,0,State,ID,ID
2008_ID-MCS-00042014_CHURCH CANYON,NA,NA,NA,NA,2008,ID-MCS-00042014,ID,15-Aug-08,228,1800,CHURCH CANYON,2008,7-Aug-08,220,7-Aug-08,220,F,800,ACRES,WF,FS,Mark Grant,2,Type 2 Team,L,Lightning,Idaho,46.2,115.950278,NA,ID,MCS,IDMCS,NR,State,ID,DL,ID,MCS,100,P,14-Aug-08,NA,MILES,NA,16-Aug-08,NA,0,NA,0,N,N,N,N,86,SE,195,44,26,south,365,46,11,Low,High,NA,NA,0,State,ID,ID
2008_ID-NPF-000023_HUNGRY ROCK,NA,NA,1,NA,2008,ID-NPF-000023,ID,25-Jul-08,207,1630,HUNGRY ROCK,2008,23-Jul-08,205,23-Jul-08,205,I,1,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.316389,114.776389,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,302,WSW,7,208,289,West,340,70,10,Medium,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000023_HUNGRY ROCK,NA,NA,1,NA,2008,ID-NPF-000023,ID,23-Aug-08,236,1430,HUNGRY ROCK,2008,23-Jul-08,205,23-Jul-08,205,F,2,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.316389,114.776389,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,23-Aug-08,NA,23-Aug-08,0,0,0,N,N,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,10,Medium,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000026_WARM SPRINGS,NA,NA,1,NA,2008,ID-NPF-000026,ID,28-Jul-08,210,1626,WARM SPRINGS,2008,22-Jul-08,204,22-Jul-08,204,I,1,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.834167,114.978611,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,0,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,55,WSW,183,51,289,west,282,109,NA,Medium,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000026_WARM SPRINGS,NA,NA,1,NA,2008,ID-NPF-000026,ID,24-Nov-08,329,830,WARM SPRINGS,2008,22-Jul-08,204,22-Jul-08,204,F,1112,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.834167,114.978611,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,M,NA,NA,NA,NA,NA,16-Oct-08,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medium,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000027_LYNX,NA,NA,1,NA,2008,ID-NPF-000027,ID,28-Jul-08,210,1721,LYNX,2008,22-Jul-08,204,22-Jul-08,204,I,1,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.804444,114.983056,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,0,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,55,WSW,183,51,289,west,282,109,NA,Medium,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000027_LYNX,NA,NA,1,NA,2008,ID-NPF-000027,ID,16-Oct-08,290,930,LYNX,2008,22-Jul-08,204,22-Jul-08,204,F,40,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,45.804444,114.983056,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,16-Oct-08,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000033_DIAMOND,NA,NA,1,NA,2008,ID-NPF-000033,ID,4-Aug-08,217,830,DIAMOND,2008,2-Aug-08,215,2-Aug-08,215,I,1,ACRES,WFU,NA,Stu Hoyt,B,FUM2,L,Lightning,Idaho,46.1025,114.536667,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,Y,217,N,105,100,NA,NA,NA,NA,10,Low,Low,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000033_DIAMOND,NA,NA,1,NA,2008,ID-NPF-000033,ID,19-Aug-08,232,1800,DIAMOND,2008,2-Aug-08,215,2-Aug-08,215,U,692,ACRES,WFU,NA,Bruce Windhorst,A,FUM1,L,Lightning,Idaho,46.1025,114.536667,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,Y,N,43,SSW,166,103,39,SW,236,246,8,High,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000033_DIAMOND,NA,NA,1,NA,2008,ID-NPF-000033,ID,20-Aug-08,233,1600,DIAMOND,2008,2-Aug-08,215,2-Aug-08,215,U,690,ACRES,WFU,NA,Bruce Windhorst,A,FUM1,L,Lightning,Idaho,46.1025,114.536667,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,NA,0,0,0,N,N,N,N,186,NNW,132,151,272,VAR,161,284,8,High,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000033_DIAMOND,NA,NA,1,NA,2008,ID-NPF-000033,ID,16-Oct-08,290,1000,DIAMOND,2008,2-Aug-08,215,2-Aug-08,215,F,692,ACRES,WFU,NA,Bruce Windhorst,A,FUM1,L,Lightning,Idaho,46.1025,114.536667,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,NA,P,NA,NA,NA,NA,NA,16-Oct-08,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,High,High,NA,NA,0,Federal,ID,ID
2008_ID-NPF-000035_RATTLESNAKE,NA,NA,1,NA,2008,ID-NPF-000035,ID,5-Aug-08,218,1930,RATTLESNAKE,2008,5-Aug-08,218,5-Aug-08,218,I,1000,ACRES,WF,PZ,stu hoyt,4,Type 3 IC,U,Under Investigation,idaho,46.068333,114.866944,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,0,P,15-Oct-08,0,CHAINS,15-Oct-08,NA,NA,0,0,0,N,N,Y,N,24,UPCANYON,9,192,16,V,365,37,10,High,Extreme,2,NA,0,Federal,ID,ID
2008_ID-NPF-000035_RATTLESNAKE,NA,NA,1,NA,2008,ID-NPF-000035,ID,7-Aug-08,220,730,RATTLESNAKE,2008,5-Aug-08,218,5-Aug-08,218,U,1000,ACRES,WF,PZ,Chris Hertel/Mike Blinn (t),4,Type 3 IC,U,Under Investigation,idaho,46.068333,114.866944,NA,ID,NPF,IDNPF,NR,Federal,USDA,FS,ID,NPF,0,P,15-Oct-08,NA,CHAINS,15-Oct-08,NA,NA,0,0,0,N,N,Y,N,217,UPCANYON,8,13,273,Up Canyon,346,109,10,High,Extreme,4,NA,0,Federal,ID,ID
